Client_ID,AUM_Millions,Months_as_Client,Advisor_Meetings_Last_6M,Portfolio_Risk_Score,Recent_Market_Losses_Pct,Client_Age,Will_Churn
WM-02673,8.73,44,4,3.0,5.05,57,0
WM-02674,9.45,12,4,6.0,1.57,62,0
WM-02675,6.47,38,1,1.7,7.22,48,0
WM-02676,2.78,25,3,3.7,5.7,35,0
WM-02677,17.66,66,5,4.4,7.33,61,0
WM-02678,7.53,64,3,4.1,1.65,67,0
WM-02679,8.56,48,1,5.7,29.39,58,1
WM-02680,4.77,114,4,4.8,3.59,58,0
WM-02681,28.38,35,3,2.8,1.59,45,0
WM-02682,10.1,62,4,3.9,8.45,80,0
WM-02683,5.89,13,2,4.2,0.92,45,0
WM-02684,2.16,68,2,4.5,1.83,60,1
WM-02685,6.18,31,6,3.7,0.8,42,0
WM-02686,2.31,6,2,4.1,4.77,51,0
WM-02687,2.09,46,1,7.7,3.13,42,0
WM-02688,2.68,15,1,4.1,0.61,40,0
WM-02689,25.73,40,6,7.2,1.51,65,0
WM-02690,4.76,25,3,3.4,11.77,61,1
WM-02691,4.58,78,0,1.7,17.18,51,0
WM-02692,5.83,33,4,2.3,1.22,39,0
WM-02693,5.48,37,1,6.6,3.95,62,0
WM-02694,17.07,50,4,6.1,26.7,55,0
WM-02695,4.33,21,4,3.9,13.27,48,0
WM-02696,14.02,47,7,1.5,5.86,56,0
WM-02697,16.04,11,5,7.1,5.26,49,0
WM-02698,7.86,39,0,4.7,2.07,53,0
WM-02699,5.85,25,3,5.1,6.78,56,0
WM-02700,19.25,92,3,4.5,1.72,51,0
WM-02701,6.76,27,2,2.9,2.45,45,0
WM-02702,24.61,74,3,1.4,2.09,44,0
WM-02703,3.04,20,1,4.9,9.88,40,0
WM-02704,3.04,31,4,7.7,1.78,40,0
WM-02705,59.61,21,6,6.0,7.16,55,0
WM-02706,5.71,140,5,2.1,3.72,28,0
WM-02707,14.49,44,5,2.7,17.25,56,0
WM-02708,15.45,89,3,4.9,0.81,51,0
WM-02709,7.04,23,5,3.8,0.06,47,0
WM-02710,1.2,12,3,8.4,1.2,28,0
WM-02711,2.32,35,5,1.9,6.26,47,0
WM-02712,2.37,51,2,2.8,0.52,53,0
WM-02713,7.2,89,2,2.6,2.03,41,0
WM-02714,2.74,19,5,3.8,2.21,31,0
WM-02715,10.15,22,0,7.2,2.38,52,1
WM-02716,18.65,23,5,4.4,2.52,47,0
WM-02717,2.9,25,1,7.4,4.28,42,0
WM-02718,7.57,72,1,6.8,26.3,37,1
WM-02719,6.24,15,0,2.8,24.19,54,0
WM-02720,16.81,17,5,3.9,32.63,45,1
WM-02721,3.08,61,2,5.0,4.68,58,0
WM-02722,6.4,19,4,7.3,1.94,34,1
WM-02723,3.72,20,4,4.6,29.21,51,0
WM-02724,6.69,26,0,3.9,1.14,48,0
WM-02725,3.74,69,3,3.5,13.32,41,1
WM-02726,5.99,32,3,7.8,15.05,55,0
WM-02727,4.24,47,2,5.8,3.75,41,0
WM-02728,26.74,69,1,8.4,2.52,54,1
WM-02729,1.64,57,3,1.9,11.05,47,0
WM-02730,4.96,18,0,5.8,52.15,55,1
WM-02731,10.63,39,2,5.4,39.56,39,0
WM-02732,8.55,50,3,3.2,2.15,41,0
WM-02733,4.27,11,3,2.5,1.01,55,0
WM-02734,4.05,37,2,2.9,26.6,61,1
WM-02735,7.45,22,4,6.4,3.3,51,0
WM-02736,15.3,14,5,2.1,5.53,52,0
WM-02737,1.23,22,1,2.0,1.69,47,1
WM-02738,11.14,38,5,3.0,4.5,58,0
WM-02739,7.36,34,3,3.5,12.52,40,0
WM-02740,2.96,119,4,1.7,5.76,43,0
WM-02741,33.79,26,3,5.5,16.68,50,0
WM-02742,2.01,36,1,1.5,3.23,50,0
WM-02743,8.27,45,3,4.7,2.65,51,0
WM-02744,7.9,47,4,3.2,2.08,34,0
WM-02745,3.35,31,3,4.8,6.55,54,0
WM-02746,28.75,25,7,1.3,2.78,39,0
WM-02747,3.21,23,2,1.3,7.37,45,0
WM-02748,3.09,25,1,6.9,0.09,58,1
WM-02749,3.35,55,4,7.1,2.28,58,0
WM-02750,19.77,53,8,5.0,1.12,60,0
WM-02751,11.39,62,3,6.6,27.15,56,0
WM-02752,2.41,18,2,2.3,7.86,33,1
WM-02753,9.3,60,4,5.2,2.03,40,0
WM-02754,15.93,25,2,5.0,4.32,50,1
WM-02755,2.33,25,2,3.0,5.4,56,0
WM-02756,4.21,20,3,5.1,5.24,46,0
WM-02757,9.33,28,2,4.3,1.82,37,0
WM-02758,8.1,30,1,4.1,0.62,49,0
WM-02759,10.92,52,2,5.2,0.49,49,1
WM-02760,7.58,68,2,4.0,5.08,51,0
WM-02761,5.59,23,2,3.2,3.5,42,0
WM-02762,12.53,25,5,5.5,1.4,55,0
WM-02763,8.2,19,0,4.0,3.73,39,0
WM-02764,9.96,29,3,2.9,1.42,46,0
WM-02765,10.53,30,1,5.6,9.3,68,0
WM-02766,2.47,36,1,5.0,8.96,54,0
WM-02767,4.61,19,4,2.7,10.2,55,0
WM-02768,6.91,40,1,3.3,1.47,45,0
WM-02769,4.09,40,3,3.0,1.41,41,0
WM-02770,14.29,27,5,7.7,2.1,51,0
WM-02771,1.07,17,2,3.5,1.81,33,0
WM-02772,2.42,20,3,2.8,0.22,52,1
WM-02773,2.25,33,1,5.8,2.89,37,0
WM-02774,4.25,32,4,2.9,1.47,48,0
WM-02775,5.79,24,0,3.1,8.2,35,0
WM-02776,22.86,15,3,6.2,1.19,49,0
WM-02777,1.4,13,2,4.8,3.42,39,0
WM-02778,11.14,65,2,2.7,22.81,53,0
WM-02779,1.08,32,2,6.3,5.75,52,0
WM-02780,21.27,56,4,2.7,29.2,42,0
WM-02781,9.11,23,2,3.9,1.47,51,0
WM-02782,3.31,53,0,4.0,6.14,41,0
WM-02783,25.95,10,6,8.3,19.06,57,0
WM-02784,7.29,36,1,7.1,1.59,37,0
WM-02785,1.0,26,1,1.9,17.09,39,1
WM-02786,5.29,89,4,3.9,1.86,60,0
WM-02787,2.75,21,1,3.9,12.08,43,1
WM-02788,6.31,64,3,3.6,14.25,39,0
WM-02789,2.28,16,1,4.3,1.66,37,0
WM-02790,3.4,80,1,8.7,8.16,39,1
WM-02791,6.41,74,4,3.3,14.31,58,0
WM-02792,20.58,211,4,3.2,3.17,61,0
WM-02793,3.46,48,3,5.9,0.33,28,0
WM-02794,19.33,49,0,2.3,1.25,55,0
WM-02795,1.76,48,2,4.8,2.03,43,0
WM-02796,11.33,16,3,4.4,13.73,66,0
WM-02797,1.41,68,0,2.4,22.24,29,1
WM-02798,6.23,16,3,3.6,2.09,70,1
WM-02799,4.41,42,1,4.4,1.72,47,0
WM-02800,2.43,30,2,7.0,2.12,43,0
WM-02801,23.02,34,3,8.1,1.58,52,0
WM-02802,6.58,31,3,5.6,17.4,52,0
WM-02803,2.29,22,0,2.7,0.81,37,0
WM-02804,9.33,94,4,5.3,0.19,43,0
WM-02805,9.79,56,2,3.8,0.35,46,0
WM-02806,3.13,45,1,7.2,0.91,53,0
WM-02807,22.69,37,2,2.6,6.08,52,0
WM-02808,5.99,11,1,4.5,14.88,71,1
WM-02809,11.02,41,0,4.8,1.11,49,1
WM-02810,3.35,23,3,3.8,2.76,40,0
WM-02811,9.06,28,4,8.4,0.85,50,0
WM-02812,2.92,42,2,1.7,0.76,35,0
WM-02813,27.95,29,3,7.9,6.44,64,0
WM-02814,7.72,57,2,5.2,6.77,50,1
WM-02815,8.96,78,5,7.4,1.82,37,0
WM-02816,24.65,43,2,8.9,3.0,61,0
WM-02817,7.36,99,4,7.1,1.9,52,0
WM-02818,12.0,98,4,1.6,5.35,51,0
WM-02819,2.42,23,0,5.3,2.58,42,0
WM-02820,4.43,61,2,7.3,1.09,43,0
WM-02821,3.87,135,2,4.2,17.6,44,0
WM-02822,3.75,105,2,2.7,5.7,52,0
WM-02823,4.62,26,4,4.1,2.18,49,0
WM-02824,8.56,31,1,6.9,2.37,50,0
WM-02825,3.82,24,3,4.1,0.7,50,0
WM-02826,1.77,43,1,5.8,1.01,42,1
WM-02827,39.35,58,6,2.9,30.61,60,1
WM-02828,5.27,33,5,6.7,0.56,42,0
WM-02829,23.77,78,5,6.6,1.37,50,0
WM-02830,9.37,17,4,4.4,39.88,49,0
WM-02831,1.53,14,1,1.4,1.38,28,0
WM-02832,3.24,42,8,3.1,0.89,49,0
WM-02833,15.24,48,5,5.9,1.46,41,0
WM-02834,34.25,31,4,3.1,7.25,49,0
WM-02835,5.15,21,3,3.2,0.95,32,0
WM-02836,9.62,20,2,4.5,5.23,54,0
WM-02837,12.61,13,3,3.7,0.97,57,0
WM-02838,25.37,25,2,7.6,5.37,56,0
WM-02839,11.16,51,2,5.7,19.78,41,0
WM-02840,9.93,80,3,3.0,2.55,53,0
WM-02841,15.46,29,3,7.1,26.05,52,0
WM-02842,1.97,16,2,2.7,2.78,28,1
WM-02843,9.6,33,5,6.7,1.48,51,0
WM-02844,5.93,12,2,7.5,2.51,38,0
WM-02845,4.5,24,5,7.6,48.21,50,0
WM-02846,18.36,47,3,6.8,1.31,60,0
WM-02847,2.25,17,3,3.2,0.45,40,0
WM-02848,11.89,36,1,5.5,9.16,55,1
WM-02849,11.53,20,4,7.5,0.75,29,0
WM-02850,13.46,88,4,5.4,1.27,43,0
WM-02851,4.05,22,2,4.9,1.07,39,0
WM-02852,9.72,67,5,5.4,4.29,65,0
WM-02853,1.94,25,1,3.6,0.56,37,0
WM-02854,7.84,73,3,2.6,29.36,52,1
WM-02855,8.17,48,3,4.2,4.08,47,0
WM-02856,15.65,23,2,5.0,0.86,47,0
WM-02857,10.52,29,2,6.3,1.75,57,0
WM-02858,3.86,140,2,6.6,3.35,48,0
WM-02859,6.51,59,3,1.9,0.94,42,0
WM-02860,21.29,11,5,4.9,3.39,65,0
WM-02861,3.19,53,2,5.0,1.55,49,0
WM-02862,4.33,49,3,4.6,5.71,57,0
WM-02863,14.22,303,4,4.8,7.02,37,0
WM-02864,9.63,42,3,4.0,1.26,48,0
WM-02865,46.15,46,7,5.4,4.41,53,0
WM-02866,6.7,44,4,2.3,24.47,49,0
WM-02867,3.53,50,2,3.1,2.49,43,0
WM-02868,2.8,44,1,5.1,0.9,54,0
WM-02869,2.92,40,5,5.4,1.94,50,0
WM-02870,9.5,23,4,5.5,2.76,47,0
WM-02871,64.13,60,4,8.4,20.49,62,0
WM-02872,13.05,87,2,7.5,2.88,58,0
WM-02873,16.44,51,1,2.3,0.61,48,0
WM-02874,21.97,51,1,4.5,1.26,66,1
WM-02875,16.66,38,5,6.9,6.19,59,0
WM-02876,2.64,15,2,3.6,1.23,28,0
WM-02877,15.19,36,4,5.5,1.23,50,0
WM-02878,7.38,100,4,3.7,22.41,68,0
WM-02879,6.01,34,5,3.7,5.5,60,0
WM-02880,3.93,20,4,7.3,1.73,40,1
WM-02881,3.56,31,1,2.1,2.97,42,0
WM-02882,4.53,28,2,5.5,1.56,31,0
WM-02883,5.43,25,5,7.6,1.08,52,0
WM-02884,5.43,43,1,5.4,0.81,52,0
WM-02885,2.7,31,5,7.0,1.0,52,0
WM-02886,30.86,73,2,4.2,9.38,60,1
WM-02887,10.23,43,5,3.4,5.01,44,0
WM-02888,2.46,17,3,3.4,11.83,36,0
WM-02889,76.77,74,1,6.1,7.13,56,0
WM-02890,12.74,144,3,7.6,13.41,63,0
WM-02891,3.57,15,4,3.0,1.26,33,0
WM-02892,8.09,45,4,2.9,2.1,41,0
WM-02893,6.8,26,4,4.5,6.7,52,0
WM-02894,4.83,27,1,6.1,0.94,42,0
WM-02895,5.8,61,4,4.1,3.02,57,0
WM-02896,4.97,70,5,5.3,16.66,37,0
WM-02897,1.64,37,0,7.3,6.95,49,0
WM-02898,3.1,22,2,5.0,44.52,46,1
WM-02899,17.04,147,4,2.5,13.89,51,0
WM-02900,2.35,31,8,5.6,2.12,36,0
WM-02901,2.2,20,4,3.4,2.07,55,0
WM-02902,3.31,34,5,5.2,0.22,51,0
WM-02903,1.33,23,1,2.9,2.62,44,1
WM-02904,4.46,20,0,7.3,10.06,57,1
WM-02905,2.32,23,2,2.6,0.6,51,0
WM-02906,7.84,21,3,5.1,1.95,61,0
WM-02907,15.09,57,2,8.1,24.78,47,0
WM-02908,3.47,25,0,4.6,2.76,59,1
WM-02909,7.36,29,4,4.6,1.79,53,0
WM-02910,12.82,25,3,1.6,1.11,40,0
WM-02911,2.86,22,6,5.3,1.8,51,0
WM-02912,2.93,82,1,2.2,6.31,43,0
WM-02913,3.74,21,2,8.1,3.9,59,0
WM-02914,7.72,24,7,4.3,1.31,39,0
WM-02915,3.45,43,3,2.1,12.29,60,1
WM-02916,4.05,23,4,5.2,46.15,46,0
WM-02917,4.43,22,3,3.6,1.54,69,0
WM-02918,9.5,32,3,5.0,0.47,45,1
WM-02919,3.92,36,1,4.2,6.64,44,0
WM-02920,1.95,17,5,6.3,0.61,46,0
WM-02921,10.5,14,3,4.5,0.37,46,0
WM-02922,53.78,41,7,2.2,4.45,66,0
WM-02923,3.98,61,3,3.5,0.4,49,0
WM-02924,2.0,28,1,2.6,0.53,55,0
WM-02925,10.24,40,3,5.9,1.3,36,0
WM-02926,12.77,153,4,3.8,4.29,53,0
WM-02927,19.37,16,3,2.1,2.0,60,0
WM-02928,15.12,40,3,7.7,3.09,54,0
WM-02929,5.41,39,1,2.4,3.97,50,0
WM-02930,7.19,128,2,4.9,5.96,41,0
WM-02931,1.87,32,1,1.6,1.56,38,0
WM-02932,5.37,27,3,7.7,7.74,44,0
WM-02933,2.21,32,5,3.8,5.55,46,0
WM-02934,6.16,36,5,3.4,4.05,47,0
WM-02935,15.9,38,4,5.6,10.38,56,0
WM-02936,6.13,18,2,5.5,1.82,47,0
WM-02937,11.06,91,3,6.9,0.23,51,1
WM-02938,4.29,68,5,5.4,5.33,51,0
WM-02939,16.84,65,2,7.6,2.08,61,0
WM-02940,17.94,47,4,4.2,3.05,56,1
WM-02941,1.2,82,1,3.3,1.35,34,0
WM-02942,1.58,15,3,6.0,1.51,49,0
WM-02943,5.88,28,2,1.9,1.06,47,0
WM-02944,11.32,9,3,4.8,1.11,64,0
WM-02945,4.09,58,2,2.6,5.77,46,0
WM-02946,2.56,22,1,1.7,1.17,43,0
WM-02947,23.57,22,4,5.5,12.45,64,0
WM-02948,11.88,40,3,4.1,6.57,52,0
WM-02949,3.55,66,3,5.1,12.59,58,0
WM-02950,45.76,62,4,5.3,5.0,58,0
WM-02951,20.34,42,3,2.3,10.05,61,0
WM-02952,12.47,86,3,2.3,2.13,53,1
WM-02953,3.19,15,3,7.3,4.82,47,0
WM-02954,27.13,64,5,5.2,3.33,68,0
WM-02955,5.67,17,3,3.3,15.02,55,1
WM-02956,5.8,22,1,5.8,16.63,38,0
WM-02957,3.94,35,3,4.0,0.46,51,0
WM-02958,4.32,40,2,3.7,0.85,50,1
WM-02959,7.32,44,4,4.5,2.77,56,0
WM-02960,7.5,69,3,1.4,0.66,54,0
WM-02961,70.89,24,6,5.2,14.36,51,0
WM-02962,1.89,43,2,4.0,0.52,48,0
WM-02963,15.33,101,6,3.7,1.24,45,0
WM-02964,9.66,28,5,3.3,2.32,43,0
WM-02965,17.11,101,1,8.5,8.73,55,0
WM-02966,2.37,53,1,6.9,6.39,47,1
WM-02967,2.15,15,4,5.9,3.33,44,0
WM-02968,30.53,62,2,7.7,0.75,57,0
WM-02969,3.61,20,4,5.9,7.48,59,0
WM-02970,1.44,16,2,2.6,10.46,42,0
WM-02971,6.85,22,4,2.6,2.45,45,0
WM-02972,16.24,66,2,7.1,6.41,67,0
WM-02973,3.89,89,3,6.0,1.21,54,0
WM-02974,4.43,32,5,7.8,0.55,39,0
WM-02975,7.3,21,5,6.1,4.06,54,0
WM-02976,1.04,96,1,4.5,1.39,28,0
WM-02977,2.29,29,6,2.9,0.72,31,0
WM-02978,73.86,42,2,5.1,2.35,69,1
WM-02979,2.46,33,1,1.5,0.5,38,0
WM-02980,4.21,36,3,4.3,10.33,48,0
WM-02981,4.86,21,1,2.1,0.58,51,0
WM-02982,2.34,39,3,6.5,9.99,40,0
WM-02983,3.35,24,3,3.9,15.96,55,0
WM-02984,9.98,57,2,5.0,12.8,47,0
WM-02985,7.23,28,2,3.2,6.42,49,0
WM-02986,28.97,23,2,5.1,5.86,54,0
WM-02987,3.59,38,1,3.2,2.9,50,0
WM-02988,3.34,46,5,5.5,5.31,43,0
WM-02989,10.26,32,3,2.6,14.83,61,0
WM-02990,7.66,56,3,6.8,9.1,50,0
WM-02991,2.72,27,5,4.1,2.76,60,0
WM-02992,5.97,34,1,2.9,22.56,44,1
WM-02993,24.66,175,7,7.6,2.84,52,0
WM-02994,12.04,37,1,6.9,2.35,61,0
WM-02995,5.0,29,6,5.4,2.67,65,0
WM-02996,2.76,21,2,2.6,9.72,43,1
WM-02997,11.33,27,4,6.3,0.88,37,0
WM-02998,6.56,29,2,3.6,0.67,46,0
WM-02999,3.9,72,4,2.1,8.48,48,0
WM-03000,4.71,27,4,3.7,3.56,46,0
WM-03001,14.89,36,1,8.0,3.52,50,0
WM-03002,9.29,21,3,3.4,8.07,40,0
WM-03003,2.33,30,2,3.7,1.88,43,1
WM-03004,7.69,102,3,3.0,1.67,56,0
WM-03005,5.42,55,5,1.3,2.83,47,0
WM-03006,7.18,93,2,2.4,4.55,48,0
WM-03007,1.0,23,3,2.7,14.3,45,0
WM-03008,8.67,17,3,3.7,13.44,49,1
WM-03009,9.24,24,2,6.3,5.65,53,0
WM-03010,16.25,48,2,8.4,2.46,55,0
WM-03011,6.32,64,4,1.9,7.93,51,0
WM-03012,3.24,35,2,5.5,21.89,40,1
WM-03013,8.58,57,3,4.5,1.1,46,0
WM-03014,11.49,13,1,4.1,1.42,54,0
WM-03015,3.68,58,1,4.6,1.59,35,0
WM-03016,11.86,20,6,6.0,2.47,54,0
WM-03017,4.15,21,8,7.4,21.02,54,0
WM-03018,20.85,11,3,1.9,3.8,53,0
WM-03019,70.53,99,4,6.1,0.28,59,0
WM-03020,17.64,50,5,4.6,0.75,54,0
WM-03021,7.34,41,1,7.3,10.9,28,0
WM-03022,22.28,64,1,3.2,1.96,57,0
WM-03023,2.36,11,6,5.0,60.0,48,1
WM-03024,6.12,32,0,5.6,10.71,48,1
WM-03025,3.57,16,1,2.9,1.12,60,1
WM-03026,6.46,32,3,5.7,0.43,55,0
WM-03027,12.77,88,4,5.5,8.51,47,0
WM-03028,1.95,8,3,1.8,0.78,37,0
WM-03029,2.49,51,0,3.7,5.58,40,0
WM-03030,3.34,21,3,4.5,2.3,43,0
WM-03031,3.68,31,3,7.4,8.79,41,0
WM-03032,27.11,59,1,2.4,2.94,72,0
WM-03033,13.61,21,5,7.3,2.03,42,0
WM-03034,2.75,84,2,7.1,2.63,54,0
WM-03035,1.42,17,2,6.3,17.15,50,1
WM-03036,1.84,17,1,2.3,5.48,40,0
WM-03037,2.45,23,3,4.3,16.25,48,0
WM-03038,3.98,76,1,6.6,11.76,41,0
WM-03039,1.11,38,2,2.7,14.91,40,0
WM-03040,6.85,16,2,3.4,1.08,52,0
WM-03041,9.21,34,3,5.3,39.48,54,0
WM-03042,9.14,47,2,7.3,6.69,57,1
WM-03043,7.02,62,2,5.1,3.19,40,1
WM-03044,3.34,14,2,7.0,4.32,44,0
WM-03045,1.24,31,0,3.5,2.83,40,0
WM-03046,19.26,49,3,5.1,5.14,42,0
WM-03047,14.71,42,4,3.3,0.83,49,0
WM-03048,13.12,22,3,7.1,1.12,55,0
WM-03049,2.33,40,1,5.9,8.16,31,0
WM-03050,5.58,32,3,3.0,5.35,59,0
WM-03051,3.62,40,0,3.0,1.19,53,0
WM-03052,1.35,38,3,3.3,0.45,51,1
WM-03053,1.8,6,2,4.3,34.12,45,0
WM-03054,1.97,22,2,2.7,1.86,43,0
WM-03055,5.46,66,3,6.1,0.43,40,0
WM-03056,6.54,78,4,6.2,0.83,57,0
WM-03057,3.61,15,1,4.6,1.63,45,0
WM-03058,6.94,14,2,6.6,1.16,45,0
WM-03059,3.6,86,4,2.6,1.28,28,0
WM-03060,17.95,38,6,3.6,2.81,47,0
WM-03061,4.66,95,8,7.6,1.32,58,0
WM-03062,10.51,29,3,5.2,0.76,49,0
WM-03063,1.26,16,3,3.7,0.18,55,0
WM-03064,3.07,23,1,5.4,0.27,29,0
WM-03065,12.38,34,3,7.4,28.56,39,0
WM-03066,4.58,41,2,4.3,1.53,44,0
WM-03067,4.44,90,1,6.3,3.89,40,0
WM-03068,3.24,10,1,7.7,0.69,41,1
WM-03069,37.35,38,5,3.8,1.25,54,0
WM-03070,5.1,47,1,3.1,2.12,46,0
WM-03071,5.69,18,0,4.6,2.62,51,1
WM-03072,25.33,86,2,6.9,4.66,55,0
WM-03073,4.2,29,3,7.9,4.48,35,0
WM-03074,12.27,39,8,3.6,53.86,49,0
WM-03075,4.95,54,1,4.1,1.79,34,0
WM-03076,1.98,21,5,3.2,25.91,34,0
WM-03077,5.1,31,2,7.7,3.78,57,1
WM-03078,16.87,43,5,2.7,5.4,48,0
WM-03079,1.11,32,1,1.5,5.83,40,0
WM-03080,2.46,28,2,5.6,25.36,45,1
WM-03081,4.02,34,0,4.6,10.7,45,0
WM-03082,2.37,96,3,1.1,20.7,55,0
WM-03083,11.16,29,5,5.7,3.89,42,0
WM-03084,2.99,32,6,7.6,14.24,31,0
WM-03085,4.49,55,0,3.2,1.73,45,0
WM-03086,2.8,18,2,3.5,5.28,51,0
WM-03087,19.67,78,3,5.0,0.25,62,0
WM-03088,3.94,18,3,2.5,0.6,61,0
WM-03089,5.63,25,3,6.3,2.53,57,0
WM-03090,1.97,40,0,1.2,3.86,42,0
WM-03091,1.45,10,1,4.4,4.99,37,1
WM-03092,26.57,82,5,4.7,1.13,66,0
WM-03093,6.69,13,2,4.3,1.51,59,0
WM-03094,2.78,36,2,5.3,0.29,51,1
WM-03095,5.99,12,5,5.2,1.45,48,0
WM-03096,6.98,38,2,6.7,32.35,46,0
WM-03097,9.44,27,4,4.0,2.12,57,0
WM-03098,2.49,54,3,3.7,7.6,44,0
WM-03099,37.43,98,2,4.2,2.93,58,0
WM-03100,5.52,27,0,3.2,34.14,47,0
WM-03101,8.33,14,1,2.6,1.42,50,0
WM-03102,3.34,7,5,2.7,2.47,36,0
WM-03103,4.54,28,3,3.2,2.84,30,0
WM-03104,3.5,47,4,4.6,0.47,38,0
WM-03105,1.0,33,5,5.3,5.58,37,0
WM-03106,2.07,22,0,7.2,0.47,40,0
WM-03107,5.73,18,8,6.6,9.18,42,0
WM-03108,9.48,103,1,7.7,17.17,48,0
WM-03109,1.7,38,1,1.4,60.0,38,1
WM-03110,1.26,17,2,2.7,0.62,33,0
WM-03111,11.9,62,2,2.9,8.86,58,0
WM-03112,6.05,67,1,3.1,11.2,47,0
WM-03113,7.21,62,1,4.4,0.14,54,0
WM-03114,5.24,70,3,2.3,4.99,49,0
WM-03115,17.23,15,2,4.1,35.9,51,1
WM-03116,22.09,23,3,3.0,3.53,42,0
WM-03117,3.35,19,3,4.0,2.2,48,0
WM-03118,1.99,41,2,1.8,2.32,39,1
WM-03119,7.34,47,4,6.2,29.04,44,0
WM-03120,2.42,21,2,8.5,4.08,44,0
WM-03121,5.22,83,4,5.2,4.33,45,1
WM-03122,1.32,104,1,4.2,8.86,40,0
WM-03123,3.34,28,5,6.9,3.2,34,0
WM-03124,9.68,34,6,3.5,2.34,54,0
WM-03125,2.13,23,1,4.5,60.0,44,1
WM-03126,4.11,32,2,3.3,1.37,42,0
WM-03127,2.01,60,2,2.2,43.92,47,1
WM-03128,17.24,87,4,5.2,2.03,68,0
WM-03129,5.93,34,3,3.2,8.77,56,0
WM-03130,2.64,17,3,4.7,16.81,52,0
WM-03131,1.11,44,3,5.0,1.58,37,0
WM-03132,32.99,66,6,7.4,3.12,54,0
WM-03133,9.12,26,3,4.1,0.54,44,0
WM-03134,3.05,23,1,2.2,1.06,36,0
WM-03135,1.0,19,1,5.0,2.65,47,0
WM-03136,18.19,41,5,3.3,2.48,53,0
WM-03137,1.29,22,0,1.9,7.21,48,1
WM-03138,7.68,20,3,4.2,8.5,66,0
WM-03139,2.78,48,2,4.6,18.59,28,1
WM-03140,8.47,40,3,4.3,1.74,54,0
WM-03141,3.77,59,2,5.2,60.0,45,1
WM-03142,4.5,22,2,3.7,3.44,41,0
WM-03143,10.26,47,0,3.7,0.99,51,1
WM-03144,11.74,19,2,1.9,11.89,45,0
WM-03145,6.89,45,3,2.7,7.55,56,0
WM-03146,4.42,37,1,2.3,0.71,47,0
WM-03147,2.37,57,3,4.6,51.01,41,1
WM-03148,7.15,127,0,2.1,60.0,59,1
WM-03149,28.28,83,4,4.4,7.99,51,0
WM-03150,1.43,41,1,5.4,4.44,48,1
WM-03151,2.19,11,1,7.1,8.59,44,0
WM-03152,6.76,7,4,3.5,12.03,44,0
WM-03153,7.66,63,0,2.0,3.88,67,0
WM-03154,1.39,15,0,3.5,24.26,41,0
WM-03155,12.45,54,1,2.6,3.63,39,1
WM-03156,3.14,25,3,5.4,1.83,46,0
WM-03157,10.87,53,0,8.2,7.19,42,0
WM-03158,12.18,54,3,4.2,0.2,33,0
WM-03159,7.14,99,5,5.2,1.08,57,0
WM-03160,8.9,14,4,6.1,40.25,49,0
WM-03161,2.14,19,1,4.4,2.57,44,0
WM-03162,7.57,67,3,8.7,5.64,51,0
WM-03163,10.23,75,4,3.1,31.8,50,0
WM-03164,7.77,27,3,4.6,6.39,59,1
WM-03165,1.53,52,2,2.5,1.54,32,0
WM-03166,5.85,88,3,5.5,1.93,43,0
WM-03167,24.1,14,3,5.5,5.28,43,0
WM-03168,14.11,41,3,4.8,9.66,53,0
WM-03169,9.38,18,1,7.1,4.62,47,1
WM-03170,6.23,16,2,4.0,0.96,56,0
WM-03171,16.64,15,4,4.1,2.06,43,0
WM-03172,1.0,17,2,1.6,0.3,46,0
WM-03173,11.43,40,4,4.9,0.93,52,0
WM-03174,38.65,89,3,8.4,1.46,63,0
WM-03175,9.63,36,2,4.3,5.82,48,0
WM-03176,15.33,113,2,5.1,3.01,53,0
WM-03177,4.03,24,0,2.6,3.4,57,0
WM-03178,13.0,31,3,3.6,6.46,55,0
WM-03179,14.99,27,4,8.3,2.04,57,1
WM-03180,20.02,66,4,5.3,26.28,59,0
WM-03181,6.02,117,6,5.7,1.64,46,0
WM-03182,1.29,20,2,3.3,2.49,38,0
WM-03183,4.61,27,2,6.5,7.05,49,0
WM-03184,3.82,39,2,6.0,5.46,49,0
WM-03185,5.63,28,5,9.0,3.71,45,0
WM-03186,7.97,31,4,2.4,5.96,55,0
WM-03187,7.07,37,3,2.1,23.94,45,1
WM-03188,10.37,92,1,9.3,0.67,49,0
WM-03189,13.15,191,3,1.4,27.84,50,0
WM-03190,4.91,31,4,4.7,0.83,49,0
WM-03191,19.28,45,4,7.0,11.93,51,0
WM-03192,19.97,54,3,6.4,12.93,60,0
WM-03193,8.3,72,2,4.7,0.35,44,0
WM-03194,19.77,136,3,7.1,7.36,54,0
WM-03195,4.26,50,6,5.3,11.73,46,0
WM-03196,6.97,50,3,5.1,1.54,58,0
WM-03197,2.98,29,0,7.8,5.14,47,0
WM-03198,7.77,52,1,3.5,11.91,51,0
WM-03199,1.83,28,1,3.8,6.59,51,0
WM-03200,10.11,45,3,3.5,2.54,47,0
WM-03201,21.3,31,3,5.7,1.02,60,1
WM-03202,3.18,22,4,2.9,2.55,51,0
WM-03203,9.1,83,7,2.4,2.07,57,0
WM-03204,11.42,25,2,5.1,1.71,61,0
WM-03205,7.06,16,3,2.8,40.22,50,0
WM-03206,13.58,34,4,5.9,27.67,67,0
WM-03207,1.0,32,0,7.0,38.71,50,0
