Client_ID,AUM_Millions,Months_as_Client,Advisor_Meetings_Last_6M,Portfolio_Risk_Score,Recent_Market_Losses_Pct,Client_Age,Will_Churn
WM-02673,2.0,32,4,5.8,3.42,37,0
WM-02674,23.72,13,4,4.7,14.28,80,1
WM-02675,3.41,52,3,4.6,5.87,45,0
WM-02676,5.51,45,3,2.1,56.1,62,1
WM-02677,7.05,27,5,8.1,6.38,54,1
WM-02678,1.63,68,4,1.7,1.4,54,0
WM-02679,72.81,125,1,7.8,45.76,61,1
WM-02680,3.91,33,6,1.9,1.4,69,0
WM-02681,1.0,18,2,7.7,1.58,49,0
WM-02682,1.41,39,6,6.4,50.98,45,1
WM-02683,11.54,31,4,5.3,2.81,42,0
WM-02684,18.28,60,2,2.2,0.4,74,0
WM-02685,10.91,263,6,4.3,3.18,50,0
WM-02686,3.19,14,6,5.3,15.06,54,0
WM-02687,10.21,58,3,3.0,9.73,54,1
WM-02688,14.87,4,4,4.4,5.94,64,0
WM-02689,2.62,30,4,8.8,12.12,51,0
WM-02690,85.6,39,4,1.6,2.31,85,0
WM-02691,10.88,44,3,5.7,2.73,66,0
WM-02692,14.3,44,4,8.9,0.42,49,0
WM-02693,28.21,28,4,3.6,2.18,64,0
WM-02694,4.17,65,4,6.9,9.31,82,0
WM-02695,5.4,70,2,8.1,1.63,51,0
WM-02696,17.36,50,2,5.0,0.67,64,0
WM-02697,4.03,35,4,6.8,3.88,65,0
WM-02698,2.41,30,1,7.5,2.82,66,0
WM-02699,5.71,16,2,6.3,5.13,48,1
WM-02700,4.18,31,1,2.3,12.91,57,1
WM-02701,5.01,18,6,4.0,1.0,51,0
WM-02702,3.56,64,4,6.5,11.46,78,0
WM-02703,28.65,30,4,8.1,9.42,46,0
WM-02704,8.06,38,3,7.0,32.95,59,1
WM-02705,5.26,29,5,6.8,5.41,57,0
WM-02706,9.12,21,3,5.0,3.9,56,0
WM-02707,9.02,128,4,5.5,41.69,71,0
WM-02708,21.78,47,7,3.5,2.53,59,0
WM-02709,1.93,17,4,5.1,7.61,65,0
WM-02710,86.96,48,5,5.1,6.86,83,0
WM-02711,3.11,15,2,6.6,6.78,69,0
WM-02712,2.0,47,1,6.2,1.85,47,0
WM-02713,3.44,23,4,5.2,3.87,60,0
WM-02714,6.97,29,4,8.1,0.18,70,0
WM-02715,1.35,12,6,4.8,2.53,47,0
WM-02716,6.28,20,0,8.2,7.39,42,1
WM-02717,7.78,27,3,6.8,19.21,75,1
WM-02718,4.25,35,3,6.1,20.97,79,0
WM-02719,6.22,19,0,4.0,6.18,62,1
WM-02720,4.14,35,4,4.3,2.52,43,0
WM-02721,3.94,22,3,5.9,3.84,51,0
WM-02722,20.69,10,8,4.9,14.46,66,0
WM-02723,2.08,12,4,6.1,2.95,55,1
WM-02724,7.15,19,1,6.0,9.79,57,0
WM-02725,7.85,30,5,6.2,11.34,40,0
WM-02726,6.2,58,3,5.3,4.48,56,0
WM-02727,10.06,21,5,5.1,6.46,28,0
WM-02728,7.08,46,2,7.4,12.88,48,0
WM-02729,2.69,48,4,3.4,4.46,41,0
WM-02730,13.24,28,1,6.5,5.19,59,0
WM-02731,10.79,33,2,7.9,9.86,79,0
WM-02732,8.49,15,3,4.9,4.59,72,0
WM-02733,6.78,98,3,3.9,2.57,61,0
WM-02734,10.78,11,4,7.2,6.72,65,0
WM-02735,2.96,30,3,8.5,8.97,63,0
WM-02736,14.53,113,4,7.4,26.14,57,0
WM-02737,1.0,36,4,6.2,60.0,55,1
WM-02738,19.61,14,2,5.1,0.58,39,0
WM-02739,9.46,18,3,5.2,8.21,55,0
WM-02740,3.39,56,0,6.6,4.72,49,0
WM-02741,2.29,30,3,2.7,1.74,64,0
WM-02742,28.53,26,3,6.7,11.49,38,0
WM-02743,2.61,72,7,8.5,2.37,73,0
WM-02744,3.89,19,1,4.9,11.25,60,1
WM-02745,6.06,82,5,3.8,0.83,67,0
WM-02746,33.01,31,5,5.1,26.45,40,0
WM-02747,4.36,14,4,8.8,11.6,53,0
WM-02748,2.92,35,3,7.0,57.06,40,1
WM-02749,12.81,16,1,2.5,2.52,71,0
WM-02750,3.86,7,0,1.7,15.82,81,0
WM-02751,5.8,41,8,5.9,0.73,56,0
WM-02752,3.82,25,1,5.1,1.61,69,0
WM-02753,8.42,24,2,7.8,8.36,43,0
WM-02754,13.61,50,2,3.4,60.0,70,1
WM-02755,11.35,25,3,5.0,1.15,71,0
WM-02756,22.35,42,4,1.4,22.01,45,1
WM-02757,14.74,67,7,5.5,1.42,51,0
WM-02758,10.39,34,0,5.1,1.21,59,0
WM-02759,4.74,69,6,5.1,0.69,61,0
WM-02760,1.65,41,4,5.3,14.1,64,0
WM-02761,4.49,30,2,8.3,5.22,47,0
WM-02762,18.98,42,0,4.3,8.22,76,0
WM-02763,4.96,33,4,7.0,0.96,65,0
WM-02764,11.72,18,1,5.4,3.25,66,0
WM-02765,1.0,30,3,6.2,37.54,53,1
WM-02766,6.89,33,0,3.7,11.14,48,0
WM-02767,6.48,41,5,4.8,1.07,46,0
WM-02768,7.42,14,1,5.7,11.49,57,0
WM-02769,4.94,19,0,7.9,6.37,47,0
WM-02770,12.26,14,1,2.6,3.53,59,1
WM-02771,4.15,46,0,5.5,4.75,45,1
WM-02772,21.04,17,0,7.4,53.84,85,1
WM-02773,18.24,160,7,3.8,3.65,58,0
WM-02774,2.67,56,4,3.9,0.4,48,0
WM-02775,3.53,39,2,4.4,6.39,48,0
WM-02776,7.08,29,3,4.9,4.58,59,0
WM-02777,2.31,14,6,7.4,5.01,58,0
WM-02778,5.75,22,4,4.4,37.21,57,0
WM-02779,26.16,38,4,6.4,1.32,41,0
WM-02780,7.89,11,1,6.0,1.77,43,0
WM-02781,5.99,16,1,8.8,7.67,62,0
WM-02782,5.75,36,3,8.4,4.42,59,0
WM-02783,91.14,19,4,4.1,10.21,59,0
WM-02784,1.81,58,6,4.6,10.08,56,0
WM-02785,9.84,23,6,5.7,4.94,44,0
WM-02786,58.76,43,0,7.7,2.27,64,0
WM-02787,1.0,11,3,7.3,8.01,28,0
WM-02788,6.64,32,4,9.1,5.26,69,0
WM-02789,27.69,63,4,5.6,9.4,51,0
WM-02790,17.65,30,0,6.5,20.41,49,1
WM-02791,6.48,25,2,6.8,2.02,59,0
WM-02792,6.18,12,4,4.6,10.19,62,0
WM-02793,6.68,35,4,3.6,1.16,73,0
WM-02794,31.83,49,4,1.8,12.01,59,0
WM-02795,2.62,17,4,6.2,8.23,64,0
WM-02796,25.13,42,5,8.7,2.25,54,1
WM-02797,2.25,36,3,5.3,1.72,66,0
WM-02798,14.68,113,1,5.8,0.87,51,0
WM-02799,4.69,58,6,8.7,0.94,57,0
WM-02800,8.83,44,3,1.6,0.27,60,0
WM-02801,1.79,26,3,4.3,1.49,61,0
WM-02802,11.98,12,4,3.1,2.74,53,0
WM-02803,28.81,18,6,4.9,5.76,57,0
WM-02804,8.08,62,5,1.6,2.95,42,0
WM-02805,6.92,40,2,2.6,0.45,57,0
WM-02806,5.58,125,2,7.9,2.83,43,0
WM-02807,10.24,22,3,5.7,2.9,57,0
WM-02808,2.0,85,1,6.1,14.91,55,0
WM-02809,8.28,32,1,4.3,28.78,55,0
WM-02810,15.06,60,3,8.5,1.37,56,0
WM-02811,2.74,53,5,2.9,2.53,70,0
WM-02812,8.82,28,2,1.2,22.02,65,0
WM-02813,5.69,53,3,6.8,0.81,51,0
WM-02814,3.86,16,4,6.7,1.13,49,0
WM-02815,10.41,11,4,3.7,0.19,55,0
WM-02816,6.08,100,5,7.3,7.49,65,0
WM-02817,1.82,37,2,4.0,3.68,49,0
WM-02818,2.64,34,3,5.2,5.4,59,0
WM-02819,2.02,14,7,1.9,4.43,35,0
WM-02820,15.41,13,1,3.9,2.3,44,0
WM-02821,18.52,36,6,3.7,2.43,64,0
WM-02822,8.13,54,2,7.0,1.46,56,0
WM-02823,3.97,22,4,5.8,45.07,55,0
WM-02824,10.41,48,8,4.6,5.53,39,0
WM-02825,1.0,66,3,8.0,3.54,61,0
WM-02826,4.45,84,4,4.9,2.37,53,0
WM-02827,10.17,19,2,8.5,12.76,54,0
WM-02828,7.77,10,1,3.2,11.57,68,0
WM-02829,4.98,71,7,3.6,1.3,41,0
WM-02830,5.33,19,4,5.6,60.0,45,1
WM-02831,12.61,28,5,5.1,1.48,62,0
WM-02832,1.76,15,6,6.7,0.4,43,0
WM-02833,5.03,27,2,5.3,10.54,68,0
WM-02834,53.66,38,1,7.2,1.76,44,0
WM-02835,6.79,29,0,5.7,44.48,71,1
WM-02836,18.77,52,2,2.9,0.68,53,1
WM-02837,3.56,25,2,6.7,5.8,77,0
WM-02838,3.58,23,5,4.9,2.44,64,0
WM-02839,3.96,53,8,7.3,2.24,50,0
WM-02840,4.98,13,1,4.4,4.94,45,1
WM-02841,2.55,33,2,3.9,0.73,42,0
WM-02842,6.12,31,1,9.1,0.75,64,0
WM-02843,6.57,12,4,6.0,46.57,42,1
WM-02844,2.31,17,3,7.3,0.46,78,0
WM-02845,9.41,40,3,2.9,2.25,39,0
WM-02846,2.63,10,1,6.6,1.58,61,0
WM-02847,5.32,23,4,7.1,7.24,62,0
WM-02848,30.66,57,3,6.7,2.6,59,0
WM-02849,5.28,51,2,2.4,10.19,53,0
WM-02850,3.13,26,8,5.7,1.58,68,1
WM-02851,18.6,91,3,8.0,2.23,36,0
WM-02852,1.85,14,5,6.5,0.63,49,0
WM-02853,5.64,13,5,8.2,3.35,61,0
WM-02854,2.18,20,0,5.8,6.5,69,0
WM-02855,9.63,73,3,5.9,2.79,50,0
WM-02856,30.29,245,1,5.7,16.06,65,0
WM-02857,1.73,49,1,1.5,19.94,74,0
WM-02858,3.51,22,6,7.7,2.9,71,0
WM-02859,6.68,67,3,7.6,60.0,64,1
WM-02860,16.21,99,1,4.6,4.1,56,0
WM-02861,7.41,66,2,8.2,22.81,67,0
WM-02862,4.7,22,0,6.3,1.73,64,0
WM-02863,14.09,101,5,4.5,16.5,48,0
WM-02864,3.05,9,2,2.3,2.32,43,1
WM-02865,4.42,57,2,5.0,3.62,61,0
WM-02866,19.37,36,1,3.5,0.67,55,0
WM-02867,16.78,34,4,7.7,2.79,42,0
WM-02868,12.02,37,4,6.6,5.27,49,0
WM-02869,1.0,23,3,5.7,1.04,59,0
WM-02870,4.12,65,2,5.9,1.61,34,0
WM-02871,6.31,61,1,4.8,6.35,49,0
WM-02872,38.43,21,2,1.5,0.63,41,0
WM-02873,15.26,12,5,6.1,1.8,64,0
WM-02874,3.3,64,5,5.9,6.64,50,0
WM-02875,16.7,141,2,6.9,1.89,65,0
WM-02876,19.29,44,7,4.1,5.61,60,0
WM-02877,16.38,19,2,8.3,3.94,56,0
WM-02878,3.64,61,3,8.3,53.54,47,1
WM-02879,31.07,30,2,5.1,2.31,66,0
WM-02880,1.48,73,0,8.4,1.52,53,0
WM-02881,3.06,32,1,5.6,25.76,68,1
WM-02882,6.05,59,2,8.7,60.0,60,1
WM-02883,1.0,15,1,5.2,44.76,50,1
WM-02884,6.84,28,4,5.6,0.95,42,0
WM-02885,12.06,17,4,3.1,2.55,85,0
WM-02886,1.0,28,4,6.1,3.41,82,1
WM-02887,4.09,36,4,8.7,7.72,76,0
WM-02888,1.09,27,3,5.6,3.75,52,0
WM-02889,9.45,24,2,7.4,60.0,48,1
WM-02890,3.81,45,4,6.8,3.07,48,0
WM-02891,3.89,37,4,2.5,8.24,43,1
WM-02892,10.32,100,4,5.8,2.77,55,0
WM-02893,1.82,66,3,1.8,11.63,63,0
WM-02894,10.49,25,4,4.9,14.58,44,0
WM-02895,3.08,43,2,4.2,4.9,35,0
WM-02896,1.47,35,0,6.3,6.54,58,0
WM-02897,41.26,25,4,8.9,1.17,68,0
WM-02898,18.53,31,1,3.8,1.56,51,0
WM-02899,2.63,8,2,3.2,2.01,70,0
WM-02900,6.27,13,2,5.6,2.55,50,0
WM-02901,22.16,64,8,3.6,19.62,67,1
WM-02902,11.3,34,3,6.2,5.88,52,0
WM-02903,2.53,53,5,4.6,9.88,50,0
WM-02904,6.77,38,4,4.6,3.76,60,1
WM-02905,2.49,50,3,1.4,6.49,64,0
WM-02906,1.9,17,3,6.5,2.33,58,0
WM-02907,26.73,22,2,4.0,1.7,77,0
WM-02908,4.11,26,3,8.0,0.27,62,0
WM-02909,2.74,116,7,5.1,1.28,41,0
WM-02910,11.18,55,1,8.3,4.21,56,0
WM-02911,18.82,9,4,6.4,4.57,37,0
WM-02912,4.42,32,3,6.8,31.05,77,1
WM-02913,5.03,16,0,9.9,7.4,43,0
WM-02914,6.12,9,6,3.0,3.12,51,0
WM-02915,9.1,71,0,7.1,17.5,61,0
WM-02916,1.37,81,1,5.7,7.54,60,0
WM-02917,1.0,132,5,9.0,1.93,28,0
WM-02918,18.28,10,1,4.1,2.04,51,1
WM-02919,12.51,160,0,1.5,10.85,55,1
WM-02920,1.82,23,4,6.7,2.08,45,0
WM-02921,4.07,42,6,3.8,24.8,56,0
WM-02922,1.27,46,0,4.9,7.83,40,0
WM-02923,16.66,9,2,6.6,4.32,47,1
WM-02924,17.9,68,3,2.1,4.54,72,0
WM-02925,10.98,44,4,2.2,0.9,78,0
WM-02926,2.59,17,1,5.8,6.11,76,0
WM-02927,13.32,13,2,7.5,12.65,51,0
WM-02928,14.81,21,4,7.9,2.87,41,0
WM-02929,2.14,24,3,8.9,9.03,68,0
WM-02930,8.04,71,6,4.3,0.25,70,0
WM-02931,5.91,54,3,2.1,2.98,38,0
WM-02932,10.72,18,1,4.2,1.09,59,0
WM-02933,8.07,7,2,4.5,15.32,55,0
WM-02934,6.74,36,4,4.8,5.41,43,1
WM-02935,8.65,34,5,4.8,15.15,64,0
WM-02936,4.83,24,2,2.4,9.94,40,0
WM-02937,6.15,32,3,3.9,5.89,72,0
WM-02938,5.15,69,2,7.1,7.5,61,0
WM-02939,36.37,43,4,4.1,6.21,53,0
WM-02940,26.29,37,2,3.9,6.04,68,0
WM-02941,3.14,92,4,4.7,7.46,50,0
WM-02942,3.05,56,7,4.7,4.42,61,0
WM-02943,19.86,126,4,5.4,2.56,71,0
WM-02944,13.23,48,1,4.3,4.86,52,0
WM-02945,69.12,29,1,4.0,10.31,57,0
WM-02946,7.24,55,2,5.8,6.81,55,0
WM-02947,15.82,33,3,5.1,1.86,63,0
WM-02948,1.37,43,5,8.6,4.0,71,0
WM-02949,15.06,30,3,6.7,3.88,49,0
WM-02950,6.2,85,5,7.6,3.79,43,0
WM-02951,2.36,68,7,4.1,5.01,64,0
WM-02952,2.45,13,3,7.7,1.87,69,0
WM-02953,5.42,39,0,7.4,10.99,56,1
WM-02954,3.35,29,2,2.9,2.27,59,0
WM-02955,12.41,48,2,2.4,4.14,64,1
WM-02956,5.19,52,3,5.5,6.77,38,0
WM-02957,5.46,32,3,5.9,0.54,45,0
WM-02958,5.3,22,1,8.5,42.44,67,1
WM-02959,2.24,56,2,5.3,6.22,41,0
WM-02960,1.79,27,3,5.9,21.42,67,0
WM-02961,7.88,25,3,6.3,0.61,59,0
WM-02962,7.39,21,3,4.6,1.99,66,0
WM-02963,12.41,24,4,8.5,1.86,75,0
WM-02964,10.75,26,4,5.5,7.7,68,0
WM-02965,12.08,26,3,6.2,6.17,55,0
WM-02966,6.71,11,3,8.9,1.04,51,0
WM-02967,7.86,11,1,2.9,1.9,54,0
WM-02968,10.72,32,1,7.8,3.29,57,0
WM-02969,22.34,15,2,3.3,0.96,74,0
WM-02970,4.71,42,3,6.2,0.23,52,0
WM-02971,3.52,17,1,5.4,5.97,57,1
WM-02972,12.88,56,4,5.1,4.18,59,0
WM-02973,6.53,59,2,7.9,4.89,76,0
WM-02974,3.6,54,5,5.6,4.31,47,0
WM-02975,103.78,50,4,5.1,0.44,69,0
WM-02976,9.72,56,3,6.5,3.12,74,0
WM-02977,3.91,41,1,5.2,38.18,49,0
WM-02978,11.69,34,8,2.1,5.52,47,0
WM-02979,12.39,61,1,3.9,23.8,71,1
WM-02980,6.46,11,3,6.5,1.61,52,0
WM-02981,11.32,34,1,5.5,12.27,53,0
WM-02982,6.75,25,3,8.0,20.5,55,0
WM-02983,1.76,59,2,4.6,0.29,29,0
WM-02984,9.02,23,5,5.2,2.25,62,0
WM-02985,3.47,22,5,5.5,4.95,48,0
WM-02986,1.0,5,3,9.2,1.34,53,0
WM-02987,2.04,99,4,4.6,7.38,67,0
WM-02988,1.0,41,6,7.4,4.95,84,0
WM-02989,4.11,24,4,4.8,2.63,78,0
WM-02990,2.29,44,4,8.6,16.4,62,0
WM-02991,5.1,15,3,8.6,2.0,52,0
WM-02992,4.11,14,2,6.4,4.17,58,0
WM-02993,4.06,92,0,5.2,7.2,58,0
WM-02994,4.36,55,3,8.4,3.21,77,0
WM-02995,64.72,154,5,4.0,29.68,52,0
WM-02996,1.12,11,4,1.6,1.26,38,0
WM-02997,3.27,48,1,6.4,4.96,38,0
WM-02998,13.02,54,3,5.2,1.36,46,0
WM-02999,11.97,39,5,9.4,4.51,65,0
WM-03000,4.28,66,2,3.4,21.91,58,1
WM-03001,5.71,45,2,3.8,12.6,60,0
WM-03002,4.52,40,1,4.2,1.85,46,0
WM-03003,2.64,36,4,3.6,18.9,56,0
WM-03004,5.48,57,3,3.9,9.24,57,0
WM-03005,11.36,19,0,7.9,8.48,79,1
WM-03006,2.37,35,4,7.7,13.65,51,0
WM-03007,5.47,99,0,9.5,5.87,52,1
WM-03008,14.41,16,3,6.2,3.67,72,0
WM-03009,2.13,37,2,4.8,15.93,75,0
WM-03010,5.03,13,6,6.0,0.49,72,0
WM-03011,4.22,23,2,2.3,3.43,62,0
WM-03012,2.57,56,5,8.7,1.9,66,0
WM-03013,2.9,99,3,7.4,11.71,65,1
WM-03014,1.0,67,4,8.6,2.4,66,0
WM-03015,3.32,11,3,5.4,1.56,85,0
WM-03016,2.28,20,7,4.4,7.23,55,0
WM-03017,8.93,131,2,4.6,3.75,54,0
WM-03018,3.89,30,3,2.2,1.54,44,0
WM-03019,10.57,21,2,2.1,5.8,54,0
WM-03020,11.34,86,1,6.6,14.52,76,0
WM-03021,3.59,19,2,7.1,1.75,63,1
WM-03022,28.64,8,8,4.6,21.57,63,0
WM-03023,2.69,36,4,8.0,4.01,64,0
WM-03024,3.78,13,4,6.9,2.29,64,0
WM-03025,1.6,5,2,3.5,2.37,52,0
WM-03026,2.0,43,0,5.5,0.72,75,0
WM-03027,4.53,37,7,5.3,8.15,62,0
WM-03028,22.7,84,0,5.2,18.04,54,1
WM-03029,13.38,49,5,1.2,0.64,81,0
WM-03030,1.0,14,2,3.8,5.2,55,0
WM-03031,24.26,14,3,1.7,7.43,73,0
WM-03032,5.58,27,2,9.3,13.04,69,0
WM-03033,22.47,101,2,4.3,2.99,47,0
WM-03034,6.41,11,2,6.9,3.51,58,0
WM-03035,5.0,34,3,5.9,60.0,65,1
WM-03036,10.42,26,2,5.1,7.66,58,0
WM-03037,3.65,19,1,8.6,1.04,80,0
WM-03038,10.28,145,1,2.2,5.29,49,1
WM-03039,16.41,26,4,6.2,5.4,71,0
WM-03040,3.32,33,4,3.7,4.04,53,1
WM-03041,5.66,143,4,6.9,8.8,61,0
WM-03042,6.86,33,8,9.4,1.5,75,1
WM-03043,4.19,57,2,7.4,4.82,58,0
WM-03044,12.27,33,2,8.1,10.98,42,0
WM-03045,1.6,18,6,7.8,8.4,68,0
WM-03046,1.01,19,2,2.5,5.55,62,0
WM-03047,42.18,21,7,6.1,3.28,68,0
WM-03048,3.68,61,3,2.6,9.08,54,0
WM-03049,13.03,61,2,4.4,1.77,47,0
WM-03050,5.41,21,6,1.9,1.75,49,0
WM-03051,2.59,12,3,2.5,9.31,55,1
WM-03052,9.88,12,3,6.3,5.91,64,0
WM-03053,9.08,30,7,7.0,1.71,83,0
WM-03054,16.17,52,5,4.2,13.67,70,0
WM-03055,1.49,40,4,6.3,3.16,57,0
WM-03056,15.28,10,6,5.4,5.13,45,0
WM-03057,5.04,40,1,6.4,25.86,59,0
WM-03058,4.01,61,0,6.3,4.07,70,0
WM-03059,1.96,143,3,5.1,2.49,42,1
WM-03060,4.46,29,3,3.3,6.71,47,0
WM-03061,2.57,78,0,2.2,0.43,51,0
WM-03062,13.58,11,2,3.4,0.47,67,0
WM-03063,4.19,55,4,6.0,4.65,50,0
WM-03064,4.75,23,3,2.6,6.01,66,1
WM-03065,1.11,27,0,5.2,2.87,43,0
WM-03066,5.51,28,6,8.8,1.81,40,0
WM-03067,11.97,73,2,6.2,14.06,64,0
WM-03068,12.64,19,1,3.2,2.55,53,1
WM-03069,4.32,62,6,7.3,6.6,47,0
WM-03070,8.49,93,4,4.3,5.56,55,0
WM-03071,7.14,141,4,8.3,0.62,72,0
WM-03072,18.61,27,2,7.8,11.39,46,0
WM-03073,5.8,82,4,7.2,1.63,53,0
WM-03074,10.42,20,3,4.0,9.72,54,0
WM-03075,6.78,14,4,7.2,15.89,56,0
WM-03076,3.84,21,2,6.9,5.45,59,0
WM-03077,7.35,14,3,6.9,2.55,38,0
WM-03078,5.44,29,2,5.7,0.62,65,0
WM-03079,4.81,14,3,3.0,10.41,51,0
WM-03080,1.0,37,3,9.0,0.5,69,0
WM-03081,12.13,13,5,7.1,2.01,53,0
WM-03082,2.33,15,4,1.9,3.98,70,0
WM-03083,10.82,31,3,4.7,6.49,53,0
WM-03084,2.57,70,3,7.8,2.62,56,0
WM-03085,17.43,59,4,9.4,18.39,48,0
WM-03086,2.51,47,5,4.5,4.07,45,0
WM-03087,2.27,28,4,5.3,19.18,57,0
WM-03088,1.7,53,0,8.4,3.25,69,0
WM-03089,1.04,31,2,8.1,1.74,57,0
WM-03090,4.73,40,3,5.5,4.23,54,0
WM-03091,7.46,25,1,8.0,7.18,45,0
WM-03092,11.15,34,3,4.0,4.37,59,0
WM-03093,17.33,39,3,2.6,0.54,60,0
WM-03094,5.08,66,0,3.5,1.91,55,0
WM-03095,6.49,36,0,9.5,1.9,65,0
WM-03096,3.04,18,4,4.8,17.96,33,0
WM-03097,9.93,41,1,2.7,11.99,59,1
WM-03098,17.14,75,4,3.6,3.47,46,0
WM-03099,6.53,53,3,6.9,0.18,70,0
WM-03100,4.49,24,4,6.3,12.13,28,0
WM-03101,6.99,15,3,2.4,3.72,71,0
WM-03102,5.18,52,3,6.3,4.71,66,0
WM-03103,2.55,19,8,3.1,1.33,49,0
WM-03104,17.08,37,6,7.2,3.08,59,0
WM-03105,5.68,33,3,2.1,1.33,62,0
WM-03106,26.63,33,2,6.1,2.92,63,0
WM-03107,12.49,17,5,3.8,12.71,61,0
WM-03108,10.93,20,4,5.2,6.79,63,0
WM-03109,3.57,83,4,4.1,4.68,51,0
WM-03110,8.44,15,3,3.2,2.16,52,0
WM-03111,3.47,38,6,3.5,3.72,41,0
WM-03112,4.9,11,5,5.2,10.95,62,0
WM-03113,8.11,38,6,7.5,60.0,58,1
WM-03114,26.11,18,0,6.7,9.36,59,0
WM-03115,24.74,8,3,4.1,10.0,55,0
WM-03116,1.0,12,4,4.3,13.2,37,0
WM-03117,17.36,24,1,2.0,0.64,48,0
WM-03118,1.04,23,5,3.8,4.39,42,0
WM-03119,3.77,24,3,4.3,1.83,67,0
WM-03120,1.67,142,1,1.6,7.67,59,0
WM-03121,2.04,148,3,3.5,2.9,63,1
WM-03122,3.39,17,3,7.1,0.42,55,0
WM-03123,7.64,40,3,2.4,2.3,36,0
WM-03124,5.22,115,0,4.6,5.84,60,0
WM-03125,3.12,18,4,6.9,1.44,84,0
WM-03126,5.01,47,4,4.5,15.84,54,0
WM-03127,30.65,24,2,5.0,10.44,64,0
WM-03128,10.72,31,6,6.1,1.72,55,0
WM-03129,3.86,56,8,3.1,6.61,68,0
WM-03130,2.45,23,6,8.2,60.0,44,1
WM-03131,3.2,20,3,5.7,2.35,28,1
WM-03132,22.61,37,3,3.7,1.08,43,0
WM-03133,6.79,18,2,8.6,1.21,57,0
WM-03134,1.0,35,2,5.5,5.03,69,0
WM-03135,7.27,18,3,6.6,15.11,50,0
WM-03136,6.98,18,5,7.9,34.1,48,0
WM-03137,1.0,27,0,1.6,7.72,50,0
WM-03138,2.34,26,4,1.4,3.74,57,0
WM-03139,6.08,12,4,6.4,2.47,59,0
WM-03140,5.89,84,3,9.5,1.25,45,0
WM-03141,3.88,117,3,2.3,1.5,63,0
WM-03142,3.07,40,2,1.9,1.76,72,1
WM-03143,19.72,11,2,3.9,10.36,51,0
WM-03144,14.48,32,0,4.0,1.56,52,0
WM-03145,3.81,52,3,5.9,0.91,56,0
WM-03146,4.71,34,1,1.7,7.78,60,0
WM-03147,4.2,63,1,8.2,4.97,52,0
WM-03148,7.8,91,2,6.7,2.25,63,0
WM-03149,12.34,76,2,2.8,6.92,83,0
WM-03150,1.0,60,1,8.8,0.49,62,0
WM-03151,35.56,32,1,2.9,2.76,42,0
WM-03152,4.32,79,3,8.8,4.13,63,0
WM-03153,4.65,35,4,5.3,22.8,59,0
WM-03154,6.96,27,2,3.7,1.53,66,0
WM-03155,1.0,37,2,4.5,10.06,67,0
WM-03156,31.41,9,7,3.5,4.85,53,0
WM-03157,2.24,11,4,3.0,0.41,35,0
WM-03158,4.68,47,0,3.9,2.44,59,0
WM-03159,1.65,17,3,4.0,0.24,47,0
WM-03160,6.71,31,2,5.8,4.25,33,0
WM-03161,1.81,27,3,8.1,12.76,28,0
WM-03162,2.07,97,2,7.7,1.21,47,0
WM-03163,6.13,45,4,7.4,11.71,34,0
WM-03164,7.18,25,2,6.9,2.08,67,0
WM-03165,84.98,28,1,4.7,16.8,52,0
WM-03166,3.35,33,3,6.4,5.01,57,0
WM-03167,1.09,60,3,2.7,1.11,33,0
WM-03168,4.42,15,1,8.4,60.0,58,1
WM-03169,17.78,23,3,6.6,9.81,63,0
WM-03170,2.59,20,3,8.7,7.15,62,0
WM-03171,27.72,24,2,8.0,4.9,62,0
WM-03172,10.49,29,5,4.2,5.48,66,0
WM-03173,1.0,36,4,4.4,4.04,52,1
WM-03174,7.42,16,3,5.2,3.81,72,0
WM-03175,34.34,29,2,4.0,4.98,58,0
WM-03176,13.46,34,7,3.5,11.83,57,0
WM-03177,11.96,18,2,6.7,6.5,63,0
WM-03178,3.07,52,5,4.1,1.29,45,0
WM-03179,2.15,26,2,9.5,8.18,53,0
WM-03180,5.9,22,6,3.7,4.72,48,0
WM-03181,12.49,40,4,3.6,3.7,71,0
WM-03182,4.65,58,3,5.3,10.03,66,0
WM-03183,8.4,12,3,8.2,11.08,56,0
WM-03184,4.69,23,2,6.6,5.9,85,0
WM-03185,1.95,27,2,5.2,15.66,61,0
WM-03186,4.66,66,4,9.1,2.85,85,0
WM-03187,13.01,104,1,3.9,13.77,55,1
WM-03188,64.21,84,4,3.8,3.83,59,0
WM-03189,1.6,146,2,4.7,45.68,70,1
WM-03190,6.92,106,2,6.4,1.96,53,0
WM-03191,6.93,36,4,7.4,13.66,60,0
WM-03192,1.09,32,6,3.1,2.21,58,0
WM-03193,12.26,86,2,4.4,12.89,84,1
WM-03194,4.58,54,4,6.1,30.73,71,0
WM-03195,2.11,123,1,7.5,1.44,60,0
WM-03196,8.89,14,4,2.8,25.69,55,0
WM-03197,16.17,45,2,5.9,6.61,53,0
WM-03198,1.57,38,1,3.4,10.4,62,0
WM-03199,24.86,17,2,2.9,0.58,60,0
WM-03200,5.42,86,1,7.1,2.83,35,0
WM-03201,8.03,46,1,5.5,16.96,39,0
WM-03202,2.43,88,5,5.7,21.5,42,0
WM-03203,4.91,32,3,9.4,10.25,51,0
WM-03204,4.24,24,4,3.7,4.36,63,0
WM-03205,3.07,18,7,3.4,7.69,56,0
WM-03206,2.0,34,3,7.0,15.37,54,0
WM-03207,3.12,61,1,4.1,0.42,48,1
